Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
24,139550,97,779,0,1501,5208,92000,92000,0.28821,Active,0,FL,"40,171",1
23,115479,95,662,1,1111,3506,92000,92000,0.316885,Active,0,WI,"47,220",1
44,258750,75,529,1,1048,2698,92000,92000,0.388436,Active,0,FL,"40,171",1
37,233910,90,772,0,835,2534,94000,92000,0.329519,Active,0,TX,"41,275",1
49,222400,80,624,1,1588,3570,92000,92000,0.444818,Active,0,FL,"40,171",1
28,133750,80,562,0,947,3028,96000,92165,0.312748,Active,0,GA,"43,217",1
27,164950,98,639,1,1618,3862,93000,92300,0.418954,Active,0,GA,"43,217",1
37,222000,89,631,1,1526,1733,95000,92300,0.880554,Active,0,FL,"40,171",1
30,247500,98,717,1,654,2284,107000,92400,0.28634,Active,0,GA,"43,217",1
38,156000,100,748,1,1139,2648,92000,92500,0.430136,Active,0,FL,"40,171",1
37,72400,100,680,0,0,3400,93000,92500,0,Active,0,TN,"38,550",0
37,199500,95,668,0,696,3125,94000,92500,0.22272,Active,0,OH,"44,160",1
39,322050,95,626,0,898,2040,93000,92500,0.440196,Active,0,OH,"44,160",1
41,232270,95,628,0,871,1820,92500,92500,0.478571,Active,0,NE,"44,623",1
28,80000,80,557,1,1518,3750,93000,92500,0.4048,Active,0,IL,"45,787",0
43,195252,90,570,1,709,2730,93000,92500,0.259707,Active,0,VA,"53,275",1
37,160000,100,663,0,1378,3250,94000,92600,0.424,Active,0,IA,"43,042",1
60,85200,80,787,0,1361,10001,93000,92750,0.136086,Active,0,PA,"44,286",0
36,151900,95,718,1,1071,2585,97000,92750,0.414313,Active,0,MO,"43,988",1
27,162298,102,747,0,706,4113,93000,92900,0.171651,Active,0,WI,"47,220",1
37,180000,80,643,1,1229,3250,93000,92900,0.378154,Active,0,FL,"40,171",1
37,170000,100,666,0,1113,2390,96000,92900,0.46569,Active,0,AR,"33,948",1
37,223250,95,655,0,816,1963,95000,92900,0.41569,Active,0,GA,"43,217",1
36,167400,90,657,1,837,2225,93000,92900,0.37618,Active,0,AZ,"42,590",1
37,127000,100,660,1,777,2382,93000,92900,0.326196,Active,0,AZ,"42,590",1
39,269550,90,628,0,935,2080,92900,92900,0.449519,Active,0,NC,"39,000",1
35,140400,90,572,1,678,1148,93000,92900,0.590592,Active,0,IN,"43,003",1
34,83400,97,623,0,1592,4304,96000,93000,0.369888,Active,0,IN,"43,003",0
39,126120,100,682,1,957,3956,106000,93000,0.241911,Active,0,FL,"40,171",1
34,185700,100,586,0,1305,2666,98000,93000,0.489497,Active,0,AL,"38,111",1
33,204250,95,735,0,945,2668,94900,93000,0.354198,Active,0,NC,"39,000",1
36,178045,100,696,0,562,3800,93000,93000,0.147895,Active,0,CA,"49,894",1
29,116725,102,618,1,1633,3426,93000,93000,0.476649,Active,0,PA,"44,286",1
29,261990,87,719,0,1212,2762,93000,93000,0.438812,Active,0,IA,"43,042",1
33,192850,102,783,0,1492,3999,95000,93000,0.373093,Active,0,TX,"41,275",1
37,235950,100,761,0,601,2680,93000,93000,0.224254,Active,0,NJ,"56,772",1
37,273980,95,739,0,860,2416,93000,93000,0.35596,Active,0,KS,"43,725",1
37,156800,80,644,1,1308,2250,94500,93000,0.581333,Active,0,GA,"43,217",1
26,103790,97,665,1,755,2687,93000,93000,0.280983,Active,0,VA,"53,275",1
24,138710,97,790,0,1808,4122,96000,93000,0.438622,Active,0,IN,"43,003",1
29,242050,90,663,0,794,1557,94000,93000,0.509955,Active,0,IL,"45,787",1
49,166500,90,572,1,886,2600,93000,93000,0.340769,Active,0,VA,"53,275",1
37,201400,95,641,0,1047,2691,93000,93000,0.389075,Active,0,OH,"44,160",1
37,179900,100,771,0,694,3468,93000,93000,0.200115,Active,0,PA,"44,286",1
37,77400,90,716,0,1353,3530,93000,93000,0.383286,Active,0,GA,"43,217",0
31,117000,90,653,1,906,1709,93000,93000,0.530135,Active,0,FL,"40,171",1
34,139680,97,713,1,873,1400,93000,93000,0.623571,Active,0,FL,"40,171",1
37,234000,90,709,1,1141,3083,94000,93000,0.370094,Active,0,NC,"39,000",1
37,243000,90,660,1,771,2601,99000,93000,0.296424,Active,0,IL,"45,787",1
31,184450,85,691,0,973,2750,93500,93275,0.353818,Active,0,FL,"40,171",1
46,181200,100,732,0,1983,4583,96000,93400,0.432686,Active,0,WI,"47,220",1
37,296639,95,691,0,1040,1906,95000,93450,0.545645,Active,0,GA,"43,217",1
27,225000,100,643,0,1202,4180,95000,93500,0.28756,Active,0,NC,"39,000",1
37,86400,100,602,1,995,2943,95000,93500,0.33809,Active,0,VA,"53,275",0
35,210900,95,622,0,1027,3343,98000,93500,0.307209,Active,0,NC,"39,000",1
34,160550,95,693,0,1871,5452,94000,93500,0.343177,Active,0,OH,"44,160",1
38,124200,90,684,0,3667,5025,95000,93500,0.729797,Active,0,ME,"39,395",1
32,168743,95,674,1,1160,2758,93500,93500,0.420595,Active,0,VA,"53,275",1
54,132480,90,688,0,698,3019,93500,93500,0.231202,Active,0,IL,"45,787",1
34,148500,90,733,1,1271,1989,94000,93500,0.639015,Active,0,GA,"43,217",1
34,153900,89,678,1,1495,2198,120000,93556,0.680164,Active,0,NC,"39,000",1
34,121600,95,753,0,741,3500,93700,93700,0.211714,Active,0,SC,"39,326",1
49,280750,100,624,1,1673,2467,97000,93750,0.678152,Active,0,FL,"40,171",1
39,291000,100,569,0,631,2796,95000,93900,0.22568,Active,0,IL,"45,787",1
37,85600,80,672,1,1000,3461,98500,93900,0.288934,Active,0,TX,"41,275",0
30,252500,97,762,0,752,2742,95000,93900,0.274252,Active,0,WI,"47,220",1
27,141975,95,701,0,765,2575,94000,93900,0.297087,Active,0,TN,"38,550",1
35,199900,100,633,1,1198,4167,0,93965,0.287497,Active,0,GA,"43,217",1
30,185125,100,683,1,1769,3005,94000,94000,0.588686,Active,0,PA,"44,286",1
29,139600,100,787,0,889,3916,94000,94000,0.227017,Active,0,TX,"41,275",1
38,285000,100,587,1,828,3586,99500,94000,0.230898,Active,0,MD,"56,763",1
51,132750,100,787,0,0,6487,95000,94000,0,Active,0,FL,"40,171",1
55,319375,98,624,1,1077,2305,94000,94000,0.467245,Active,0,FL,"40,171",1
27,88561,97,633,1,1683,5589,94000,94000,0.301127,Active,0,AR,"33,948",0
42,63000,100,670,0,1494,4890,92000,94000,0.305521,Active,0,IL,"45,787",0
33,169505,102,558,1,1321,2167,94000,94000,0.609599,Active,0,FL,"40,171",1
39,204250,95,645,0,977,4028,100000,94000,0.242552,Active,0,WA,"48,688",1
37,132800,80,762,0,1369,3179,97000,94000,0.430639,Active,0,OH,"44,160",1
55,104000,100,579,1,1307,3435,93000,94000,0.380495,Active,0,TX,"41,275",1
41,160050,97,706,1,2034,3820,100000,94000,0.532461,Active,0,PA,"44,286",1
62,228000,80,515,0,848,2193,94000,94000,0.386685,Active,0,CA,"49,894",1
44,108000,90,571,1,1754,5751,96000,94000,0.30499,Active,0,AR,"33,948",1
38,268000,90,627,1,736,1611,93000,94000,0.456859,Active,0,VA,"53,275",1
37,213750,95,569,1,843,1765,112000,94000,0.47762,Active,0,MI,"44,476",1
24,297000,90,626,1,887,2327,94000,94000,0.381177,Active,0,NC,"39,000",1
41,198000,90,657,0,854,3416,104900,94000,0.25,Active,0,TX,"41,275",1
41,206920,80,757,1,798,2268,95000,94000,0.351852,Active,0,FL,"40,171",1
44,165000,100,653,0,0,3500,98000,94015,0,Active,0,TX,"41,275",1
23,144900,100,708,0,874,3700,95000,94100,0.236216,Active,0,TX,"41,275",1
46,199480,90,672,1,957,1774,94200,94200,0.539459,Active,0,MD,"56,763",1
25,66445,97,635,1,1649,4008,100000,94250,0.411427,Active,0,GA,"43,217",0
29,162515,100,769,0,1003,3702,98000,94250,0.270935,Active,0,MI,"44,476",1
25,176000,100,747,0,1280,4799,94800,94400,0.266722,Active,0,LA,"35,523",1
38,64526,86,680,0,0,7620,98000,94500,0,Active,0,FL,"40,171",0
48,179500,100,689,1,1453,3624,94500,94500,0.400938,Active,0,FL,"40,171",1
50,322700,100,684,0,805,2671,99000,94500,0.301385,Active,0,FL,"40,171",1
35,120000,100,723,0,1547,3802,114000,94500,0.406891,Active,0,NE,"44,623",1
54,308750,95,667,0,734,2667,98820,94500,0.275216,Active,0,TN,"38,550",1
27,76125,102,713,0,2306,6220,95000,94500,0.37074,Active,0,MO,"43,988",0
37,122400,80,635,0,2701,5725,94500,94500,0.47179,Active,0,TX,"41,275",1
32,98600,85,752,0,1406,3166,100000,94500,0.444093,Active,0,GA,"43,217",0
30,246000,75,681,0,1446,2340,96000,94500,0.617949,Active,0,WI,"47,220",1
24,299000,100,635,0,1412,3158,99000,94618,0.447118,Active,0,GA,"43,217",1
39,76000,95,768,0,1411,3282,95000,94760,0.429921,Active,0,PA,"44,286",0
38,322000,78,655,1,1027,2083,95500,94760,0.493039,Active,0,FL,"40,171",1
40,207580,97,738,1,1165,2446,95000,94900,0.476288,Active,0,VA,"53,275",1
60,155200,100,644,1,1405,3416,105000,94900,0.4113,Active,0,GA,"43,217",1
31,290600,100,549,1,1171,1444,95000,94900,0.810942,Active,0,FL,"40,171",1
29,118000,100,734,0,1240,4691,104000,94900,0.264336,Active,0,FL,"40,171",1
32,243000,98,736,1,1436,2594,96000,94900,0.553585,Active,0,TX,"41,275",1
29,203404,100,665,0,1419,5025,95000,94900,0.282406,Active,0,ID,"42,519",1
49,122600,98,767,1,1386,5657,98500,94900,0.245006,Active,0,FL,"40,171",1
45,69500,100,743,0,1640,4450,96000,94900,0.368539,Active,0,TX,"41,275",0
33,262885,102,660,1,940,2612,94900,94900,0.359877,Active,0,TX,"41,275",1
37,188800,80,707,1,653,3456,95000,94900,0.188947,Active,0,FL,"40,171",1
37,105000,100,632,0,1193,2819,94900,94900,0.4232,Active,0,NC,"39,000",1
27,183900,95,623,0,0,3760,97000,94900,0,Active,0,IN,"43,003",1
54,112000,80,684,1,1569,1907,94900,94900,0.822758,Active,0,GA,"43,217",1
30,200000,80,702,0,704,1791,97000,94900,0.393076,Active,0,NC,"39,000",1
37,184000,80,723,1,1087,1750,94900,94900,0.621143,Active,0,OH,"44,160",1
60,35120,80,711,0,695,5541,95000,94900,0.125429,Active,0,IL,"45,787",0
22,118000,100,660,1,708,4971,95500,95000,0.142426,Active,0,GA,"43,217",1
28,157000,95,698,1,889,2500,95000,95000,0.3556,Active,0,FL,"40,171",1
47,135000,100,714,0,1058,3518,98500,95000,0.300739,Active,0,WA,"48,688",1
35,143100,100,666,0,1640,3789,100000,95000,0.432832,Active,0,GA,"43,217",1
34,164350,95,673,1,1577,3422,95000,95000,0.460842,Active,0,NY,"44,228",1
58,148000,99,731,0,928,2017,103000,95000,0.460089,Active,0,DE,"50,152",1
41,209000,100,697,0,1237,3986,95500,95000,0.310336,Active,0,OH,"44,160",1
41,186585,100,700,0,1640,4166,95000,95000,0.393663,Active,0,CO,"51,022",1
36,159000,100,686,1,1776,4025,95000,95000,0.441242,Active,0,TX,"41,275",1
27,208000,100,775,1,1188,3500,95000,95000,0.339429,Active,0,CA,"49,894",1
42,118653,102,562,1,703,1949,95000,95000,0.360698,Active,0,OH,"44,160",1
28,137532,102,739,1,1134,3038,95000,95000,0.373272,Active,0,OK,"38,281",1
68,200000,58,624,1,1411,2909,97000,95000,0.485046,Active,0,IL,"45,787",1
43,273948,102,698,0,762,1473,95000,95000,0.517312,Active,0,TN,"38,550",1
24,85410,90,609,0,1130,3726,95000,95000,0.303274,Active,0,OH,"44,160",0
37,105150,80,610,0,916,2816,95000,95000,0.325284,Active,0,IL,"45,787",1
41,144000,80,797,0,1128,3986,95000,95000,0.28299,Active,0,LA,"35,523",1
37,197742,91,721,0,620,2375,96500,95000,0.261053,Active,0,LA,"35,523",1
30,111550,97,783,0,1512,3600,95000,95000,0.42,Active,0,PA,"44,286",1
37,180000,100,772,0,837,4200,95000,95000,0.199286,Active,0,TN,"38,550",1
37,249147,84,794,0,1052,2400,95000,95000,0.438333,Active,0,AZ,"42,590",1
37,80750,95,584,1,1469,3466,95500,95000,0.423832,Active,0,FL,"40,171",0
56,198600,95,563,0,1013,2801,95000,95000,0.361657,Active,0,PA,"44,286",1
26,179200,90,789,0,1400,3201,95000,95000,0.437363,Active,0,NC,"39,000",1
37,71725,95,643,0,1359,4485,102000,95000,0.30301,Active,0,FL,"40,171",0
37,303550,100,662,0,1261,2400,95000,95000,0.525417,Active,0,MI,"44,476",1
58,279000,90,623,0,0,5025,95000,95000,0,Active,0,MO,"43,988",1
54,116100,90,776,0,908,2285,101000,95000,0.397374,Active,0,OH,"44,160",1
25,143100,80,747,0,1220,1919,96500,95000,0.635748,Active,0,WA,"48,688",1
31,126000,90,698,1,1928,4368,98000,95000,0.441392,Active,0,IA,"43,042",1
71,115400,84,782,0,789,5025,95000,95000,0.157025,Active,0,NC,"39,000",1
82,91000,100,755,0,1486,4167,107000,95000,0.356611,Active,0,GA,"43,217",0
37,254370,95,676,0,924,5025,95000,95000,0.183892,Active,0,TX,"41,275",1
28,141450,92,721,0,2737,6212,95000,95000,0.440599,Active,0,FL,"40,171",1
47,137600,80,566,1,1012,2167,96000,95000,0.467005,Active,0,FL,"40,171",1
37,120500,100,662,1,1509,2340,95000,95000,0.644872,Active,0,TX,"41,275",1
37,169900,100,717,0,1561,2840,95000,95000,0.549648,Active,0,GA,"43,217",1
37,91920,80,665,0,875,3000,95000,95000,0.291667,Active,0,AL,"38,111",0
28,112000,80,739,0,1318,4651,95000,95000,0.28338,Active,0,FL,"40,171",1
23,117295,90,727,0,2964,6500,98000,95000,0.456,Active,0,TN,"38,550",1
42,83920,80,753,0,1131,3357,95500,95000,0.336908,Active,0,NC,"39,000",0
31,115000,100,616,1,682,2773,95200,95200,0.245943,Active,0,NC,"39,000",1
54,146000,100,568,1,1491,2499,96000,95200,0.596639,Active,0,GA,"43,217",1
75,200000,80,657,1,1310,3425,91000,95300,0.382482,Active,0,NC,"39,000",1
28,98000,100,763,0,1435,3712,96000,95500,0.386584,Active,0,TN,"38,550",1
26,168000,100,784,0,609,2166,95500,95500,0.281163,Active,0,AR,"33,948",1
22,118900,100,760,0,1065,3500,95500,95500,0.304286,Active,0,OH,"44,160",1
35,162298,102,798,0,830,3083,98000,95500,0.269218,Active,0,AL,"38,111",1
37,160000,100,785,0,970,2140,95500,95500,0.453271,Active,0,MS,"33,659",1
28,74200,80,738,1,0,5025,96000,95500,0,Active,0,FL,"40,171",0
37,180000,80,717,0,1612,3886,95600,95600,0.414822,Active,0,NC,"39,000",1
26,163500,100,658,1,1577,4258,96000,95858,0.370362,Active,0,MO,"43,988",1
37,299800,100,626,1,1051,1966,97000,95896,0.534588,Active,0,NC,"39,000",1
20,173950,97,664,0,1436,3838,96000,95900,0.374153,Active,0,NY,"44,228",1
31,165000,100,714,0,967,4030,95900,95900,0.23995,Active,0,PA,"44,286",1
26,164400,100,572,0,1271,4987,96000,95900,0.254863,Active,0,AR,"33,948",1
37,42600,75,667,0,1215,4140,96000,95900,0.293478,Active,0,PA,"44,286",0
40,157170,93,717,0,919,3292,96000,95900,0.279162,Active,0,GA,"43,217",1
56,317600,80,567,1,1162,2080,100000,95900,0.558654,Active,0,FL,"40,171",1
31,122000,74,721,0,1913,5688,133700,95900,0.336322,Active,0,TN,"38,550",0
50,172900,100,592,1,1767,3033,0,96000,0.582591,Active,0,TX,"41,275",1
24,164900,100,614,1,1342,3120,100000,96000,0.430128,Active,0,TX,"41,275",1
34,108750,100,782,0,1008,3250,99000,96000,0.310154,Active,0,PA,"44,286",1
41,151133,102,626,1,1089,2600,96000,96000,0.418846,Active,0,WA,"48,688",1
37,261200,99,765,0,904,2656,110000,96000,0.340361,Active,0,GA,"43,217",1
35,322700,92,731,1,1609,2333,96000,96000,0.68967,Active,0,FL,"40,171",1
26,190000,100,789,1,706,2456,97000,96000,0.287459,Active,0,FL,"40,171",1
35,221400,90,569,0,728,3199,100000,96000,0.227571,Active,0,TN,"38,550",1
46,123150,97,686,0,0,5025,96000,96000,0,Active,0,IN,"43,003",1
27,98900,100,667,1,856,2925,96000,96000,0.29265,Active,0,FL,"40,171",1
32,137700,90,736,0,754,3000,96000,96000,0.251333,Active,0,TX,"41,275",1
32,213197,95,664,1,774,2917,98000,96000,0.265341,Active,0,VA,"53,275",1
53,231198,93,456,1,759,1733,96000,96000,0.437969,Active,0,NC,"39,000",1
23,40000,80,792,0,739,30000,97000,96000,0.024633,Active,0,MT,"35,201",0
33,170910,90,616,1,806,2166,96000,96000,0.372114,Active,0,FL,"40,171",1
24,175750,95,752,0,919,27115,100000,96000,0.033893,Active,0,NC,"39,000",1
37,303698,58,578,1,877,2510,98000,96100,0.349402,Active,0,IL,"45,787",1
39,251000,90,599,0,1506,3253,105000,96150,0.462957,Active,0,TX,"41,275",1
37,83000,100,628,1,1249,2824,96200,96200,0.44228,Active,0,FL,"40,171",0
31,225000,90,620,0,742,1665,97000,96350,0.445646,Active,0,GA,"43,217",1
35,175000,100,660,1,707,2542,102000,96352,0.278127,Active,0,GA,"43,217",1
23,299250,95,620,0,1460,2304,97000,96400,0.633681,Active,0,GA,"43,217",1
59,149247,100,619,1,979,3241,107000,96500,0.302067,Active,0,MO,"43,988",1
29,262000,100,720,0,562,3161,110000,96500,0.177792,Active,0,GA,"43,217",1
40,140000,100,600,1,1141,2863,96500,96500,0.398533,Active,0,OH,"44,160",1
37,226800,90,707,1,929,2380,96500,96500,0.390336,Active,0,TN,"38,550",1
35,156900,85,645,0,1012,3175,98000,96500,0.31874,Active,0,OH,"44,160",1
37,157900,100,622,0,1119,2620,96600,96600,0.427099,Active,0,GA,"43,217",1
32,207200,80,623,0,0,5025,120000,96800,0,Active,0,TX,"41,275",1
25,163250,100,666,1,1971,4850,98000,96820,0.406392,Active,0,TX,"41,275",1
44,180000,80,663,0,1110,3146,100000,96850,0.352829,Active,0,FL,"40,171",1
37,170800,80,636,1,1180,3451,97000,96900,0.34193,Active,0,TN,"38,550",1
23,153250,95,720,1,1417,2773,97000,96900,0.510999,Active,0,NV,"46,984",1
57,156000,80,725,0,587,1596,102000,96900,0.367794,Active,0,NC,"39,000",1
24,156600,100,596,0,1001,3000,97000,97000,0.333667,Active,0,TX,"41,275",1
22,179600,100,660,0,832,2500,100000,97000,0.3328,Active,0,WA,"48,688",1
37,92150,97,764,0,1180,4166,100000,97000,0.283245,Active,0,TN,"38,550",0
43,150000,100,755,0,1126,3705,98000,97000,0.303914,Active,0,LA,"35,523",1
26,117800,95,653,1,1166,3857,97000,97000,0.302307,Active,0,VA,"53,275",1
42,86500,100,579,1,1574,3622,97000,97000,0.434567,Active,0,IL,"45,787",0
37,400000,80,665,0,996,1569,98000,97000,0.634799,Active,0,OH,"44,160",1
37,153600,80,677,0,0,5025,98500,97000,0,Active,0,TX,"41,275",1
37,236700,90,699,1,1638,2660,97000,97000,0.615789,Active,0,OH,"44,160",1
37,285000,95,679,0,867,1668,100000,97000,0.519784,Active,0,NC,"39,000",1
41,279311,95,701,0,846,1254,98000,97000,0.674641,Active,0,FL,"40,171",1
37,128250,95,672,0,1032,3750,97000,97000,0.2752,Active,0,FL,"40,171",1
37,215200,80,774,1,1447,2769,97500,97000,0.522571,Active,0,FL,"40,171",1
44,132000,100,659,1,635,2499,97000,97000,0.254102,Active,0,AR,"33,948",1
48,140400,80,754,0,749,2900,105000,97000,0.258276,Active,0,CO,"51,022",1
37,105350,70,665,0,1082,4167,98000,97000,0.259659,Active,0,OH,"44,160",1
37,214800,95,573,0,774,3226,104000,97000,0.239926,Active,0,NC,"39,000",1
37,197600,95,765,0,2022,3585,97000,97000,0.564017,Active,0,IN,"43,003",1
41,320000,69,537,1,912,1734,107000,97000,0.525952,Active,0,MI,"44,476",1
32,126650,85,790,0,0,2750,98000,97200,0,Active,0,DE,"50,152",1
29,112000,100,769,0,1532,4372,103000,97250,0.350412,Active,0,NC,"39,000",1
37,162000,100,606,1,1943,3400,98000,97400,0.571471,Active,0,MI,"44,476",1
43,163200,80,664,0,954,1735,100000,97400,0.549856,Active,0,TX,"41,275",1
29,124300,100,730,1,1191,7055,102000,97500,0.168816,Active,0,FL,"40,171",1
41,117000,98,730,0,1768,4272,97500,97500,0.413858,Active,0,NC,"39,000",1
27,174600,97,795,1,870,4000,100000,97500,0.2175,Active,0,VA,"53,275",1
38,121800,102,770,0,927,2100,97500,97500,0.441429,Active,0,AL,"38,111",1
37,178500,55,763,0,1775,5416,97800,97500,0.327733,Active,0,MO,"43,988",1
26,244500,100,724,0,1558,3380,99000,97500,0.460947,Active,0,IL,"45,787",1
25,118800,100,699,1,856,2261,100000,97500,0.378594,Active,0,IN,"43,003",1
50,128250,95,653,0,1517,4453,98000,97500,0.340669,Active,0,TX,"41,275",1
28,132250,97,633,1,1483,3929,97500,97500,0.37745,Active,0,MO,"43,988",1
56,108000,80,603,1,1232,1969,98000,97500,0.625698,Active,0,TX,"41,275",1
37,65000,58,733,0,1485,3890,100000,97500,0.381748,Active,0,IL,"45,787",0
32,105900,99,747,0,788,2730,99000,97700,0.288645,Active,0,WI,"47,220",1
37,93600,90,757,1,1492,4992,92000,97700,0.298878,Active,0,ND,"39,594",1
38,89900,100,696,0,1345,3257,100000,97825,0.412957,Active,0,GA,"43,217",0
32,246300,99,706,0,897,2136,98000,98000,0.419944,Active,0,TX,"41,275",1
43,174200,99,563,1,1572,4109,106000,98000,0.382575,Active,0,IN,"43,003",1
23,168900,100,595,0,685,2800,98000,98000,0.244643,Active,0,AL,"38,111",1
45,43650,97,666,0,1214,4736,98000,98000,0.256334,Active,0,TN,"38,550",0
45,174900,100,676,0,1140,3343,102000,98000,0.341011,Active,0,FL,"40,171",1
32,285000,100,632,0,1142,2672,98000,98000,0.427395,Active,0,NC,"39,000",1
47,157000,80,656,0,1944,5025,98000,98000,0.38689,Active,0,TX,"41,275",1
37,209800,95,736,0,1286,2085,100000,98000,0.616787,Active,0,WA,"48,688",1
37,135000,90,744,1,1494,2515,103000,98000,0.594036,Active,0,OH,"44,160",1
37,230000,72,721,0,693,2500,106500,98000,0.2772,Active,0,AL,"38,111",1
30,155000,76,669,1,1428,2500,98000,98000,0.5712,Active,0,GA,"43,217",1
37,110865,95,684,0,1140,2487,106000,98000,0.458384,Active,0,TX,"41,275",1
60,43020,90,678,0,1101,3000,98000,98000,0.367,Active,0,TX,"41,275",0
34,223200,90,649,0,1174,3069,99000,98000,0.382535,Active,0,TX,"41,275",1
66,61500,47,679,0,3477,7568,110000,98000,0.459434,Active,0,NC,"39,000",0
34,204250,95,633,0,1037,2470,98000,98000,0.419838,Active,0,NJ,"56,772",1
38,158400,90,703,1,0,5025,98000,98000,0,Active,0,NJ,"56,772",1
32,114000,93,772,0,790,3711,98000,98000,0.212881,Active,0,TN,"38,550",1
31,294753,95,622,0,1709,5025,93000,98000,0.340121,Active,0,NJ,"56,772",1
24,147900,80,747,0,733,2330,98000,98000,0.314592,Active,0,AZ,"42,590",1
25,203200,80,755,0,617,23232,100000,98000,0.026558,Active,0,NC,"39,000",1
37,154900,100,751,0,864,2500,100000,98000,0.3456,Active,0,TN,"38,550",1
40,118000,80,666,0,0,12000,98000,98000,0,Active,0,FL,"40,171",1
25,135900,80,641,1,1205,2860,99000,98000,0.421329,Active,0,FL,"40,171",1
47,135700,97,703,0,728,2371,107000,98500,0.307043,Active,0,TN,"38,550",1
32,126600,97,684,0,1504,4618,101000,98500,0.325682,Active,0,MO,"43,988",1
37,199000,100,654,0,639,1506,108000,98500,0.424303,Active,0,GA,"43,217",1
47,163000,97,738,1,1668,3375,99000,98500,0.494222,Active,0,NJ,"56,772",1
48,122500,98,553,0,0,3780,99000,98500,0,Active,0,FL,"40,171",1
41,160268,102,720,0,746,3250,99000,98500,0.229538,Active,0,NC,"39,000",1
23,62300,100,558,0,2149,6665,102000,98500,0.322431,Active,0,PA,"44,286",0
37,114000,95,744,1,1323,2379,100000,98500,0.556116,Active,0,FL,"40,171",1
50,209000,95,672,1,1251,2231,98500,98500,0.560735,Active,0,NY,"44,228",1
33,125979,90,606,0,908,2144,99000,98688,0.423507,Active,0,GA,"43,217",1
43,160800,80,613,1,725,2273,100000,98700,0.318962,Active,0,NC,"39,000",1
37,122500,100,771,0,1269,3970,99000,98750,0.319647,Active,0,TX,"41,275",1
