Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI_Ratio,Status,OUTCOME,State,Median_state_inc,UPB_Appraisal,F_OUTCOME,I_OUTCOME,P_0,P_1
5,6,1,1,0,2,3,3,4,3,Active,0,GA,4,1,0,0,0.9376499679,0.0623500321
0,8,4,0,0,4,1,3,4,8,Active,0,GA,4,1,0,0,0.9419070301,0.0580929699
1,6,6,6,0,3,2,3,4,6,Active,0,GA,4,1,0,0,0.9784453019,0.0215546981
8,9,2,0,1,1,1,3,4,5,Active,0,GA,4,1,0,0,0.9354168123,0.0645831877
1,1,1,7,0,2,5,4,4,1,Active,0,TX,2,0,0,0,0.9796628368,0.0203371632
4,7,8,0,1,4,1,3,4,8,Active,0,GA,4,1,0,0,0.9559318234,0.0440681766
2,6,5,3,0,1,6,3,4,0,Active,0,TX,2,1,0,0,0.9509221477,0.0490778523
5,5,8,0,0,4,4,4,4,3,Active,0,GA,4,1,0,0,0.9419070301,0.0580929699
2,5,8,0,0,5,3,3,4,6,Active,0,GA,4,1,0,0,0.9488505121,0.0511494879
7,5,4,0,0,3,2,3,4,6,Active,0,GA,4,1,0,0,0.9340864558,0.0659135442
3,7,6,1,0,8,5,4,4,8,Active,0,TN,0,1,0,0,0.9712077381,0.0287922619
3,5,4,5,1,3,4,3,4,2,Active,0,CT,9,1,0,0,0.9804000468,0.0195999532
1,8,2,1,1,1,0,4,4,5,Active,0,GA,4,1,0,0,0.9461939896,0.0538060104
4,0,5,3,0,3,7,4,4,0,Active,0,FL,1,0,0,0,0.9620682925,0.0379317075
1,5,8,5,0,5,5,3,4,5,Active,0,NH,9,1,0,0,0.97997647,0.02002353
7,7,8,7,0,8,7,4,4,7,Active,0,OK,0,1,0,0,0.9908297643,0.0091702357
3,1,8,7,1,2,8,3,4,0,Active,0,PA,5,0,0,0,0.9847204932,0.0152795068
3,5,8,3,0,2,7,3,4,0,Active,0,MO,4,1,0,0,0.9568374871,0.0431625129
0,2,9,8,0,6,3,3,4,8,Active,0,FL,1,0,0,0,0.9901201636,0.0098798364
0,2,8,9,0,5,7,4,4,2,Active,0,TX,2,0,0,0,0.9906845129,0.0093154871
0,2,8,4,0,1,6,4,4,0,Active,0,WI,7,0,0,0,0.9592246932,0.0407753068
5,8,0,8,0,3,2,3,4,6,Active,0,NJ,9,1,0,0,0.985275663,0.014724337
5,4,4,0,0,3,3,3,4,4,Active,0,IL,6,0,0,0,0.9340864558,0.0659135442
5,5,1,3,1,4,3,3,4,6,Active,0,FL,1,1,0,0,0.9748891,0.0251109
1,9,2,2,1,4,0,3,4,9,Active,0,FL,1,1,0,0,0.9696752605,0.0303247395
9,1,4,9,0,4,5,4,4,3,Active,0,TN,0,0,0,0,0.9893562432,0.0106437568
2,8,4,1,1,1,3,3,4,2,Active,0,TN,0,1,0,0,0.9461939896,0.0538060104
7,8,2,6,0,4,3,3,4,6,Active,0,TN,0,1,0,0,0.9811091854,0.0188908146
0,7,1,8,0,3,3,3,4,4,Active,0,WI,7,1,0,0,0.985275663,0.014724337
9,7,2,5,0,0,0,4,4,6,Active,0,WA,7,1,0,0,0.9614851836,0.0385148164
5,8,8,7,1,6,3,3,4,8,Active,0,MD,9,1,0,0,0.9910258535,0.0089741465
8,6,8,6,1,6,4,3,4,6,Active,0,FL,1,1,0,0,0.989125154,0.010874846
7,1,8,7,0,6,7,3,4,3,Active,0,SC,1,0,0,0,0.9880299584,0.0119700416
0,4,1,0,0,4,4,4,4,4,Active,0,GA,4,0,0,0,0.9419070301,0.0580929699
5,7,0,6,0,3,1,4,4,7,Active,0,GA,4,1,0,0,0.9784453019,0.0215546981
8,3,1,5,0,2,2,4,4,3,Active,0,GA,4,0,0,0,0.9703072504,0.0296927496
1,6,8,3,0,1,2,3,4,2,Active,0,TX,2,1,0,0,0.9509221477,0.0490778523
2,0,8,7,1,5,5,4,4,4,Active,0,FL,1,0,0,0,0.9897457509,0.0102542491
4,1,8,9,0,5,4,3,4,4,Active,0,OH,5,0,0,0,0.9906845129,0.0093154871
6,3,8,4,0,7,4,3,4,8,Active,0,TN,0,0,0,0,0.9814009369,0.0185990631
0,8,4,0,1,1,3,4,4,1,Active,0,GA,4,1,0,0,0.9354168123,0.0645831877
2,8,1,3,1,5,2,3,4,7,Active,0,TX,2,1,0,0,0.9779825945,0.0220174055
7,9,8,6,0,3,1,3,4,6,Active,0,GA,4,1,0,0,0.9784453019,0.0215546981
3,0,4,1,0,4,5,4,4,2,Active,0,GA,4,0,0,0,0.9516571387,0.0483428613
1,4,2,2,0,6,7,3,4,3,Active,0,GA,4,1,0,0,0.9690272314,0.0309727686
5,2,1,2,0,6,3,3,4,9,Active,0,NC,0,0,0,0,0.9690272314,0.0309727686
1,0,4,8,0,4,4,3,4,4,Active,0,TX,2,0,0,0,0.9871065254,0.0128934746
3,1,5,6,0,8,7,3,4,6,Active,0,PA,5,0,0,0,0.9888879993,0.0111120007
0,1,8,8,0,3,8,3,4,0,Active,0,AL,0,0,0,0,0.985275663,0.014724337
3,3,5,1,1,6,5,4,4,6,Active,0,IN,3,0,0,0,0.9718114726,0.0281885274
1,5,8,0,1,7,8,3,4,3,Active,0,FL,1,1,0,0,0.970138224,0.029861776
2,3,8,6,0,2,8,4,4,0,Active,0,NC,0,0,0,0,0.9754151846,0.0245848154
0,6,6,7,1,6,3,3,4,8,Active,0,FL,1,1,0,0,0.9910258535,0.0089741465
5,9,4,9,0,0,0,4,4,2,Active,0,NH,9,1,0,0,0.9818992174,0.0181007826
7,6,4,5,0,3,4,3,4,2,Active,0,GA,4,1,0,0,0.9739501153,0.0260498847
5,1,2,3,0,4,4,3,4,3,Active,0,MO,4,0,0,0,0.9666872539,0.0333127461
2,2,5,0,1,6,5,3,4,6,Active,0,GA,4,0,0,0,0.9659809163,0.0340190837
2,8,4,7,0,1,0,3,4,4,Active,0,OR,3,1,0,0,0.9767998197,0.0232001803
1,6,8,0,0,5,2,3,4,9,Active,0,VA,8,1,0,0,0.9488505121,0.0511494879
2,3,8,7,0,5,8,3,4,1,Active,0,OH,5,0,0,0,0.9863284065,0.0136715935
1,5,8,9,0,1,2,4,4,3,Active,0,FL,1,1,0,0,0.9841431591,0.0158568409
2,6,8,1,0,2,3,3,4,2,Active,0,NJ,9,1,0,0,0.9376499679,0.0623500321
9,4,8,4,0,5,4,4,4,5,Active,0,FL,1,0,0,0,0.975792705,0.024207295
0,3,8,8,0,3,2,3,4,5,Active,0,FL,1,0,0,0,0.985275663,0.014724337
0,5,8,6,1,8,4,4,4,9,Active,0,FL,1,1,0,0,0.991670952,0.008329048
7,7,8,3,0,2,6,3,4,0,Active,0,WI,7,1,0,0,0.9568374871,0.0431625129
7,1,8,3,1,5,5,3,4,3,Active,0,HI,8,0,0,0,0.9779825945,0.0220174055
4,4,8,8,0,6,4,4,4,7,Active,0,FL,1,0,0,0,0.9901201636,0.0098798364
0,6,8,2,0,8,4,3,4,9,Active,0,OH,5,1,0,0,0.97616457,0.02383543
2,4,8,6,0,2,2,3,4,4,Active,0,NC,0,0,0,0,0.9754151846,0.0245848154
4,3,8,1,1,6,8,4,4,2,Active,0,LA,0,0,0,0,0.9718114726,0.0281885274
7,2,1,3,0,2,6,3,4,0,Active,0,AZ,3,0,0,0,0.9568374871,0.0431625129
6,8,9,8,1,2,4,4,4,2,Active,0,UT,8,1,0,0,0.9873812155,0.0126187845
3,6,9,1,1,4,3,3,4,5,Active,0,MD,9,1,0,0,0.9634194791,0.0365805209
0,0,8,9,0,4,8,3,4,0,Active,0,AZ,3,0,0,0,0.9893562432,0.0106437568
5,3,1,6,1,6,1,3,4,9,Active,0,FL,1,0,0,0,0.989125154,0.010874846
5,9,1,2,0,9,6,4,4,9,Active,0,TX,2,1,0,0,0.979104303,0.020895697
3,4,5,1,1,4,4,5,4,4,Active,0,CA,7,0,0,0,0.9634194791,0.0365805209
8,2,5,9,1,6,6,3,4,4,Active,0,FL,1,0,0,0,0.9938945025,0.0061054975
6,2,1,2,0,8,7,3,4,7,Active,0,FL,1,0,0,0,0.97616457,0.02383543
5,7,8,2,1,3,0,4,4,8,Active,0,FL,1,1,0,0,0.9654557948,0.0345442052
5,8,8,5,0,4,1,3,4,8,Active,0,MI,6,1,0,0,0.9771565759,0.0228434241
2,4,1,1,0,1,2,3,4,3,Active,0,GA,4,1,0,0,0.9292993178,0.0707006822
0,2,2,7,0,4,3,3,4,5,Active,0,CA,7,0,0,0,0.9843887993,0.0156112007
7,4,4,9,0,1,2,4,4,3,Active,0,MI,6,0,0,0,0.9841431591,0.0158568409
5,1,8,9,1,1,2,4,4,2,Active,0,CO,8,0,0,0,0.9881001368,0.0118998632
5,5,8,7,1,2,0,3,4,8,Active,0,FL,1,1,0,0,0.9847204932,0.0152795068
5,3,8,2,1,2,2,3,4,4,Active,0,WA,7,0,0,0,0.9606730326,0.0393269674
5,3,4,2,0,8,4,4,4,9,Active,0,TN,0,0,0,0,0.97616457,0.02383543
5,4,6,6,1,3,1,3,4,7,Active,0,FL,1,0,0,0,0.9838007407,0.0161992593
1,7,2,0,0,3,1,3,4,7,Active,0,IL,6,1,0,0,0.9340864558,0.0659135442
1,1,8,4,0,2,8,3,4,0,Active,0,WI,7,0,0,0,0.9641770275,0.0358229725
7,4,5,6,0,1,8,3,4,0,Active,0,FL,1,0,0,0,0.9719713016,0.0280286984
2,2,1,6,0,4,3,3,4,5,Active,0,TN,0,0,0,0,0.9811091854,0.0188908146
1,8,8,7,1,3,0,3,4,8,Active,0,CA,7,1,0,0,0.9866194494,0.0133805506
5,5,1,6,1,1,3,3,4,2,Active,0,FL,1,1,0,0,0.9789005716,0.0210994284
9,3,3,7,1,5,4,3,4,5,Active,0,WI,7,0,0,0,0.9897457509,0.0102542491
7,4,4,1,1,2,3,3,4,3,Active,0,MA,8,0,0,0,0.9526508364,0.0473491636
4,8,3,6,1,9,6,3,4,9,Active,0,FL,1,1,0,0,0.9927124892,0.0072875108
0,9,2,3,0,4,1,3,4,8,Active,0,FL,1,1,0,0,0.9666872539,0.0333127461
4,7,3,4,0,1,0,4,4,6,Active,0,GA,4,1,0,0,0.9592246932,0.0407753068
2,9,2,2,1,5,1,3,4,9,Active,0,FL,1,1,0,0,0.9733935353,0.0266064647
2,9,8,0,0,2,1,3,4,6,Active,0,IL,6,1,0,0,0.9252965625,0.0747034375
5,7,8,8,0,3,1,3,4,7,Active,0,IN,3,1,0,0,0.985275663,0.014724337
9,8,2,9,0,5,2,3,4,8,Active,0,MD,9,1,0,0,0.9906845129,0.0093154871
7,0,2,0,1,6,3,3,4,8,Active,0,TX,2,0,0,0,0.9659809163,0.0340190837
3,7,1,1,0,4,2,3,4,7,Active,0,IL,6,1,0,0,0.9516571387,0.0483428613
9,6,0,6,1,1,1,3,4,4,Active,0,TN,0,1,0,0,0.9789005716,0.0210994284
9,3,2,5,1,4,4,3,4,4,Active,0,IL,6,0,0,0,0.9828265891,0.0171734109
1,3,9,0,1,5,3,3,4,6,Active,0,FL,1,0,0,0,0.9612679421,0.0387320579
3,2,8,3,0,3,6,4,4,1,Active,0,TX,2,0,0,0,0.9620682925,0.0379317075
7,2,8,0,0,6,7,4,4,3,Active,0,GA,4,0,0,0,0.9550037301,0.0449962699
2,8,5,9,0,5,3,4,4,7,Active,0,TX,2,1,0,0,0.9906845129,0.0093154871
3,1,2,5,0,2,2,3,4,2,Active,0,MI,6,0,0,0,0.9703072504,0.0296927496
7,4,1,0,0,3,5,3,4,2,Active,0,GA,4,0,0,0,0.9340864558,0.0659135442
9,2,2,8,0,6,4,4,4,7,Active,0,MI,6,0,0,0,0.9901201636,0.0098798364
8,4,4,0,1,3,3,4,4,3,Active,0,NC,0,0,0,0,0.9498988635,0.0501011365
3,4,6,8,1,6,6,3,4,4,Active,0,FL,1,0,0,0,0.9925968363,0.0074031637
5,6,4,8,0,2,2,3,4,2,Active,0,FL,1,1,0,0,0.9831892472,0.0168107528
7,9,4,1,1,9,6,3,4,9,Active,0,TX,2,1,0,0,0.9810004451,0.0189995549
0,3,8,4,0,8,3,3,4,9,Active,0,FL,1,0,0,0,0.9837056251,0.0162943749
5,2,8,1,1,3,3,3,4,3,Active,0,GA,4,0,0,0,0.9583669398,0.0416330602
5,1,8,0,0,5,2,3,4,8,Active,0,GA,4,0,0,0,0.9488505121,0.0511494879
0,1,8,3,1,4,3,4,4,6,Active,0,FL,1,0,0,0,0.9748891,0.0251109
2,2,8,5,0,1,8,3,4,0,Active,0,TX,2,0,0,0,0.9661726537,0.0338273463
9,1,8,9,0,8,9,3,4,4,Active,0,IL,6,0,0,0,0.9937607,0.0062393
4,8,8,9,0,0,3,3,4,1,Active,0,AZ,3,1,0,0,0.9818992174,0.0181007826
2,5,3,0,1,4,2,3,4,7,Active,0,FL,1,1,0,0,0.9559318234,0.0440681766
7,7,4,8,1,3,1,3,4,8,Active,0,NC,0,1,0,0,0.9889532035,0.0110467965
9,1,4,0,0,4,1,3,4,9,Active,0,GA,4,0,0,0,0.9419070301,0.0580929699
2,1,8,9,0,8,5,3,4,9,Active,0,WA,7,0,0,0,0.9937607,0.0062393
8,2,2,3,1,1,1,4,4,4,Active,0,GA,4,0,0,0,0.9628563395,0.0371436605
4,7,8,2,0,1,6,4,4,0,Active,0,GA,4,1,0,0,0.9410329863,0.0589670137
9,4,8,9,0,2,7,4,4,0,Active,0,VA,8,0,0,0,0.9861128553,0.0138871447
7,7,8,9,0,3,7,3,4,1,Active,0,NC,0,1,0,0,0.9878409037,0.0121590963
5,8,8,8,0,4,3,3,4,5,Active,0,AZ,3,1,0,0,0.9871065254,0.0128934746
4,2,8,8,0,3,3,3,4,5,Active,0,OH,5,0,0,0,0.985275663,0.014724337
9,1,9,4,1,4,1,3,4,9,Active,0,FL,1,0,0,0,0.9792257109,0.0207742891
8,2,4,3,0,6,7,3,4,3,Active,0,OH,5,0,0,0,0.9743495415,0.0256504585
3,6,8,0,1,7,9,3,4,0,Active,0,FL,1,1,0,0,0.970138224,0.029861776
2,7,9,9,0,3,1,3,4,7,Active,0,IL,6,1,0,0,0.9878409037,0.0121590963
1,2,4,1,1,2,5,3,4,1,Active,0,FL,1,0,0,0,0.9526508364,0.0473491636
5,5,4,9,1,2,1,3,4,5,Active,0,GA,4,1,0,0,0.9895835098,0.0104164902
6,8,2,7,0,1,0,3,4,8,Active,0,MD,9,1,0,0,0.9767998197,0.0232001803
8,3,5,3,0,2,2,3,4,3,Active,0,PA,5,0,0,0,0.9568374871,0.0431625129
0,2,4,1,1,1,1,4,4,6,Active,0,GA,4,0,0,0,0.9461939896,0.0538060104
8,4,4,8,0,5,9,3,4,0,Active,0,NC,0,0,0,0,0.9887123417,0.0112876583
0,3,4,1,0,4,2,4,4,6,Active,0,GA,4,0,0,0,0.9516571387,0.0483428613
4,7,8,1,0,2,2,4,4,3,Active,0,GA,4,1,0,0,0.9376499679,0.0623500321
8,6,8,0,1,4,4,4,4,5,Active,0,GA,4,1,0,0,0.9559318234,0.0440681766
9,0,4,4,0,1,8,4,4,0,Active,0,TX,2,0,0,0,0.9592246932,0.0407753068
0,5,1,3,0,2,2,3,4,3,Active,0,GA,4,1,0,0,0.9568374871,0.0431625129
1,1,2,9,1,0,3,4,4,0,Active,0,TN,0,0,0,0,0.9864084236,0.0135915764
5,7,1,9,0,0,1,3,4,3,Active,0,AZ,3,1,0,0,0.9818992174,0.0181007826
0,7,8,6,0,6,3,3,4,8,Active,0,FL,1,1,0,0,0.9855040178,0.0144959822
8,1,4,1,0,3,6,4,4,1,Active,0,TX,2,0,0,0,0.9450725976,0.0549274024
5,6,1,8,0,5,2,4,4,8,Active,0,TN,0,1,0,0,0.9887123417,0.0112876583
2,2,8,3,0,5,6,4,4,3,Active,0,NE,6,0,0,0,0.9707608562,0.0292391438
8,9,2,9,0,0,1,4,4,2,Active,0,OR,3,1,0,0,0.9818992174,0.0181007826
4,8,9,6,1,1,2,3,4,3,Active,0,GA,4,1,0,0,0.9789005716,0.0210994284
9,6,2,1,1,3,1,3,4,7,Active,0,GA,4,1,0,0,0.9583669398,0.0416330602
0,9,4,1,1,2,1,4,4,7,Active,0,GA,4,1,0,0,0.9526508364,0.0473491636
9,7,2,5,1,9,9,4,4,4,Active,0,TX,2,1,0,0,0.9911658302,0.0088341698
8,3,4,1,0,1,2,3,4,3,Active,0,GA,4,0,0,0,0.9292993178,0.0707006822
7,6,9,1,1,4,2,3,4,7,Active,0,GA,4,1,0,0,0.9634194791,0.0365805209
2,7,1,1,0,5,4,3,4,5,Active,0,NC,0,1,0,0,0.9574878504,0.0425121496
5,5,8,7,1,3,4,4,4,4,Active,0,GA,4,1,0,0,0.9866194494,0.0133805506
9,1,5,3,0,6,7,4,4,3,Active,0,IL,6,0,0,0,0.9743495415,0.0256504585
2,8,1,6,1,5,3,4,4,6,Active,0,GA,4,1,0,0,0.9875773278,0.0124226722
4,8,8,0,0,1,2,3,4,2,Active,0,GA,4,1,0,0,0.9154406066,0.0845593934
7,9,8,4,0,4,4,4,4,4,Active,0,WV,0,1,0,0,0.9724002094,0.0275997906
8,5,8,6,1,4,4,4,4,3,Active,0,NC,0,1,0,0,0.985812358,0.014187642
3,2,4,9,0,7,4,4,4,8,Active,0,IL,6,0,0,0,0.9928678976,0.0071321024
5,7,4,4,0,2,2,4,4,4,Active,0,NM,0,1,0,0,0.9641770275,0.0358229725
4,7,1,0,1,2,0,4,4,9,Active,0,GA,4,1,0,0,0.9430891581,0.0569108419
2,0,4,6,0,5,5,3,4,3,Active,0,NC,0,0,0,0,0.983449416,0.016550584
5,5,4,1,1,7,1,4,4,9,Active,0,TX,2,1,0,0,0.9752744942,0.0247255058
7,7,4,1,1,4,2,4,4,7,Active,0,TX,2,1,0,0,0.9634194791,0.0365805209
4,8,3,9,1,3,1,4,4,7,Active,0,FL,1,1,0,0,0.9908836794,0.0091163206
0,4,8,9,0,9,6,4,4,9,Active,0,MI,6,1,0,0,0.9945423549,0.0054576451
2,8,8,9,0,6,6,4,4,4,Active,0,TX,2,1,0,0,0.9918483891,0.0081516109
5,0,8,9,0,6,8,4,4,2,Active,0,NC,0,0,0,0,0.9918483891,0.0081516109
5,2,8,7,0,3,3,3,4,4,Active,0,TX,2,0,0,0,0.9821789893,0.0178210107
0,5,2,6,0,6,5,4,4,5,Active,0,NV,7,1,0,0,0.9855040178,0.0144959822
0,5,3,9,1,2,2,4,4,3,Active,0,RI,6,1,0,0,0.9895835098,0.0104164902
5,9,2,6,0,2,2,3,4,4,Active,0,NM,0,1,0,0,0.9754151846,0.0245848154
3,0,5,5,0,1,6,4,4,0,Active,0,TX,2,0,0,0,0.9661726537,0.0338273463
5,6,8,7,0,8,2,3,4,9,Active,0,TN,0,1,0,0,0.9908297643,0.0091702357
3,7,1,2,0,2,2,5,4,5,Active,0,ID,3,1,0,0,0.9480751782,0.0519248218
9,7,1,6,0,2,2,4,4,3,Active,0,UT,8,1,0,0,0.9754151846,0.0245848154
5,8,2,9,0,1,0,4,4,6,Active,0,NC,0,1,0,0,0.9841431591,0.0158568409
8,0,4,1,1,5,6,4,4,3,Active,0,FL,1,0,0,0,0.9678793992,0.0321206008
3,1,4,0,1,4,2,3,4,7,Active,0,MD,9,0,0,0,0.9559318234,0.0440681766
8,0,4,8,1,2,4,4,4,1,Active,0,TN,0,0,0,0,0.9873812155,0.0126187845
8,7,2,1,0,5,4,4,4,6,Active,0,MD,9,1,0,0,0.9574878504,0.0425121496
5,7,2,1,0,7,3,3,4,9,Active,0,FL,1,1,0,0,0.9671942914,0.0328057086
5,0,8,9,0,2,4,4,4,1,Active,0,GA,4,0,0,0,0.9861128553,0.0138871447
9,7,8,0,0,7,7,4,4,5,Active,0,GA,4,1,0,0,0.9604475797,0.0395524203
7,7,9,0,1,7,2,4,4,9,Active,0,NC,0,1,0,0,0.970138224,0.029861776
4,7,8,1,0,2,3,4,4,2,Active,0,GA,4,1,0,0,0.9376499679,0.0623500321
7,4,8,7,0,1,4,4,4,1,Active,0,MN,9,0,0,0,0.9767998197,0.0232001803
7,9,9,8,0,4,2,4,4,7,Active,0,GA,4,1,0,0,0.9871065254,0.0128934746
9,3,4,2,0,3,3,4,4,3,Active,0,IN,3,0,0,0,0.9543171772,0.0456828228
1,2,8,3,0,2,8,3,4,0,Active,0,PA,5,0,0,0,0.9568374871,0.0431625129
9,3,4,6,0,4,3,4,4,5,Active,0,TN,0,0,0,0,0.9811091854,0.0188908146
5,0,8,1,1,2,5,4,4,1,Active,0,FL,1,0,0,0,0.9526508364,0.0473491636
2,2,8,8,0,6,7,4,4,3,Active,0,FL,1,0,0,0,0.9901201636,0.0098798364
1,8,8,4,0,1,1,4,4,2,Active,0,TX,2,1,0,0,0.9592246932,0.0407753068
0,6,8,1,1,5,3,4,4,7,Active,0,FL,1,1,0,0,0.9678793992,0.0321206008
2,5,8,5,0,3,3,4,4,4,Active,0,MO,4,1,0,0,0.9739501153,0.0260498847
4,9,1,6,0,4,2,4,4,5,Active,0,MD,9,1,0,0,0.9811091854,0.0188908146
5,3,4,0,1,4,2,4,4,7,Active,0,FL,1,0,0,0,0.9559318234,0.0440681766
3,5,3,6,0,1,2,4,4,2,Active,0,CO,8,1,0,0,0.9719713016,0.0280286984
0,6,8,8,0,2,2,4,4,5,Active,0,UT,8,1,0,0,0.9831892472,0.0168107528
1,5,8,3,0,5,1,4,4,8,Active,0,GA,4,1,0,0,0.9707608562,0.0292391438
2,4,4,7,0,2,3,4,4,3,Active,0,FL,1,0,0,0,0.9796628368,0.0203371632
6,7,8,2,0,8,7,4,4,7,Active,0,TX,2,1,0,0,0.97616457,0.02383543
0,1,8,8,0,7,7,4,4,6,Active,0,TX,2,0,0,0,0.9913539342,0.0086460658
0,0,8,0,1,4,3,4,4,5,Active,0,NC,0,0,0,0,0.9559318234,0.0440681766
1,5,4,5,0,1,4,4,4,1,Active,0,AZ,3,1,0,0,0.9661726537,0.0338273463
5,4,8,7,1,5,3,4,4,6,Active,0,GA,4,0,0,0,0.9897457509,0.0102542491
5,3,8,6,0,0,3,4,4,1,Active,0,NV,7,0,0,0,0.9680607902,0.0319392098
7,6,8,6,0,5,3,3,4,6,Active,0,MO,4,1,0,0,0.983449416,0.016550584
3,8,8,9,0,3,0,4,4,8,Active,0,FL,1,1,0,0,0.9878409037,0.0121590963
1,9,8,6,0,1,4,4,4,0,Active,0,NC,0,1,0,0,0.9719713016,0.0280286984
1,3,8,7,0,6,7,4,4,3,Active,0,FL,1,0,0,0,0.9880299584,0.0119700416
7,8,8,0,1,4,3,4,4,6,Active,0,IL,6,1,0,0,0.9559318234,0.0440681766
0,0,8,1,1,7,3,4,4,9,Active,0,FL,1,0,0,0,0.9752744942,0.0247255058
4,6,8,2,0,5,2,4,4,7,Active,0,FL,1,1,0,0,0.9647208777,0.0352791223
4,2,8,6,0,6,8,4,4,2,Active,0,TX,2,0,0,0,0.9855040178,0.0144959822
8,4,6,0,0,5,3,4,4,7,Active,0,IL,6,0,0,0,0.9488505121,0.0511494879
5,2,5,5,0,5,8,4,4,1,Active,0,NC,0,0,0,0,0.97997647,0.02002353
2,4,5,3,0,6,6,4,4,4,Active,0,VA,8,0,0,0,0.9743495415,0.0256504585
5,3,5,3,0,2,6,4,4,1,Active,0,TX,2,0,0,0,0.9568374871,0.0431625129
9,6,2,7,0,8,6,4,4,8,Active,0,CT,9,1,0,0,0.9908297643,0.0091702357
0,2,4,6,0,3,9,4,4,0,Active,0,IL,6,0,0,0,0.9784453019,0.0215546981
2,5,4,1,1,7,1,4,4,9,Active,0,GA,4,1,0,0,0.9752744942,0.0247255058
5,3,4,7,0,8,5,5,4,9,Active,0,TX,2,0,0,0,0.9908297643,0.0091702357
9,9,1,4,0,9,6,4,4,9,Active,0,FL,1,1,0,0,0.9857288824,0.0142711176
7,4,0,2,1,3,0,4,4,9,Active,0,CA,7,1,0,0,0.9654557948,0.0345442052
5,7,0,9,0,3,9,5,4,0,Active,0,VA,8,1,0,0,0.9878409037,0.0121590963
9,7,1,6,1,3,0,4,4,9,Active,0,NC,0,1,0,0,0.9838007407,0.0161992593
3,8,2,2,0,9,6,4,4,9,Active,0,GA,4,1,0,0,0.979104303,0.020895697
8,5,1,2,0,4,2,4,4,7,Active,0,GA,4,1,0,0,0.9598405962,0.0401594038
8,7,4,7,1,5,2,4,4,8,Active,0,MI,6,1,0,0,0.9897457509,0.0102542491
3,7,8,4,0,5,4,4,4,5,Active,0,GA,4,1,0,0,0.975792705,0.024207295
4,1,8,9,1,1,7,4,4,0,Active,0,MS,0,0,0,0,0.9881001368,0.0118998632
1,4,8,0,1,3,2,4,4,6,Active,0,GA,4,0,0,0,0.9498988635,0.0501011365
3,9,8,3,0,2,6,4,4,1,Active,0,AZ,3,1,0,0,0.9568374871,0.0431625129
3,2,8,9,0,8,8,4,4,4,Active,0,OK,0,0,0,0,0.9937607,0.0062393
7,0,4,6,0,8,8,4,4,5,Active,0,NE,6,0,0,0,0.9888879993,0.0111120007
5,8,8,9,0,4,1,4,4,9,Active,0,VA,8,1,0,0,0.9893562432,0.0106437568
5,8,8,2,1,4,1,4,4,8,Active,0,FL,1,1,0,0,0.9696752605,0.0303247395
5,2,8,7,0,5,4,4,4,5,Active,0,VA,8,0,0,0,0.9863284065,0.0136715935
1,4,4,2,0,5,3,4,4,6,Active,0,SC,1,0,0,0,0.9647208777,0.0352791223
5,2,2,5,0,8,9,4,4,2,Active,0,CA,7,0,0,0,0.9865406577,0.0134593423
9,4,0,1,1,6,3,4,4,7,Active,0,FL,1,0,0,0,0.9718114726,0.0281885274
9,7,4,8,0,1,0,4,4,6,Active,0,AZ,3,1,0,0,0.9808129468,0.0191870532
7,8,9,0,1,4,2,4,4,7,Active,0,GA,4,1,0,0,0.9559318234,0.0440681766
3,7,8,0,0,3,1,4,4,7,Active,0,GA,4,1,0,0,0.9340864558,0.0659135442
7,2,8,0,0,3,6,4,4,1,Active,0,MI,6,0,0,0,0.9340864558,0.0659135442
5,2,8,8,0,2,8,7,4,0,Active,0,MA,8,0,0,0,0.9831892472,0.0168107528
3,6,4,2,0,2,0,4,4,7,Active,0,GA,4,1,0,0,0.9480751782,0.0519248218
7,3,9,0,0,5,4,4,4,6,Active,0,GA,4,0,0,0,0.9488505121,0.0511494879
4,7,6,8,0,2,1,4,4,6,Active,0,MI,6,1,0,0,0.9831892472,0.0168107528
4,6,9,9,1,3,0,4,4,9,Active,0,VA,8,1,0,0,0.9908836794,0.0091163206
4,5,4,0,1,8,5,4,4,9,Active,0,NC,0,1,0,0,0.9738012661,0.0261987339
6,8,5,9,1,2,0,4,4,8,Active,0,IN,3,1,0,0,0.9895835098,0.0104164902
5,8,8,0,1,4,3,4,4,5,Active,0,TN,0,1,0,0,0.9559318234,0.0440681766
3,6,5,5,0,2,3,4,4,2,Active,0,OR,3,1,0,0,0.9703072504,0.0296927496
7,7,8,6,1,2,3,4,4,2,Active,0,CA,7,1,0,0,0.9815092529,0.0184907471
5,0,8,4,0,4,5,4,4,2,Active,0,TX,2,0,0,0,0.9724002094,0.0275997906
0,9,8,2,0,3,4,4,4,3,Active,0,NC,0,1,0,0,0.9543171772,0.0456828228
7,5,8,7,0,4,4,4,4,3,Active,0,ME,1,1,0,0,0.9843887993,0.0156112007
2,1,8,7,0,2,3,4,4,3,Active,0,IL,6,0,0,0,0.9796628368,0.0203371632
9,9,8,2,0,8,6,4,4,8,Active,0,AR,0,1,0,0,0.97616457,0.02383543
5,9,1,2,0,8,9,4,4,3,Active,0,KS,4,1,0,0,0.97616457,0.02383543
5,4,1,8,0,5,4,4,4,5,Active,0,TN,0,0,0,0,0.9887123417,0.0112876583
